Ano,Mes,Estado,Casos_Previstos,Mortes_Previstas,timestamp,ano,mes,estado,casos_Previstos
2024.0,Agosto,RS,1191.0,39.0,2025-05-16 21:46:18.096624,,,,
2024.0,Dezembro,RS,1762.0,170.0,2025-05-16 21:46:18.096624,,,,
2024.0,Fevereiro,RS,1425.0,2.0,2025-05-16 21:46:18.096624,,,,
2024.0,Janeiro,RS,1135.0,-53.0,2025-05-16 21:46:18.096624,,,,
2024.0,Julho,RS,1356.0,140.0,2025-05-16 21:46:18.096624,,,,
2024.0,Junho,RS,1739.0,163.0,2025-05-16 21:46:18.096624,,,,
2024.0,Maio,RS,3418.0,129.0,2025-05-16 21:46:18.096624,,,,
2024.0,Marco,RS,4157.0,29.0,2025-05-16 21:46:18.096624,,,,
2024.0,Novembro,RS,1723.0,51.0,2025-05-16 21:46:18.096624,,,,
2024.0,Outubro,RS,1026.0,21.0,2025-05-16 21:46:18.096624,,,,
2024.0,Setembro,RS,828.0,289.0,2025-05-16 21:46:18.096624,,,,
2024.0,Abril,SP,58834.0,32976.0,2025-05-16 21:46:18.096624,,,,
2024.0,Agosto,SP,9572.0,31998.0,2025-05-16 21:46:18.096624,,,,
2024.0,Dezembro,SP,7283.0,29338.0,2025-05-16 21:46:18.096624,,,,
2024.0,Fevereiro,SP,31038.0,23557.0,2025-05-16 21:46:18.096624,,,,
2024.0,Janeiro,SP,16437.0,32520.0,2025-05-16 21:46:18.096624,,,,
2024.0,Julho,SP,10674.0,33659.0,2025-05-16 21:46:18.096624,,,,
2024.0,Junho,SP,21358.0,34758.0,2025-05-16 21:46:18.096624,,,,
2024.0,Maio,SP,50965.0,32026.0,2025-05-16 21:46:18.096624,,,,
2024.0,Marco,SP,52910.0,31325.0,2025-05-16 21:46:18.096624,,,,
2024.0,Novembro,SP,9576.0,26643.0,2025-05-16 21:46:18.096624,,,,
2024.0,Outubro,SP,8017.0,30405.0,2025-05-16 21:46:18.096624,,,,
2024.0,Setembro,SP,8835.0,28285.0,2025-05-16 21:46:18.096624,,,,
2024.0,Abril,BA,4845.0,328.0,2025-05-16 21:48:02.379466,,,,
2024.0,Agosto,BA,2056.0,552.0,2025-05-16 21:48:02.379466,,,,
2024.0,Dezembro,BA,1987.0,574.0,2025-05-16 21:48:02.379466,,,,
2024.0,Fevereiro,BA,2207.0,531.0,2025-05-16 21:48:02.379466,,,,
2024.0,Janeiro,BA,1685.0,510.0,2025-05-16 21:48:02.379466,,,,
2024.0,Julho,BA,1837.0,407.0,2025-05-16 21:48:02.379466,,,,
2024.0,Junho,BA,2424.0,190.0,2025-05-16 21:48:02.379466,,,,
2024.0,Maio,BA,2389.0,404.0,2025-05-16 21:48:02.379466,,,,
2024.0,Marco,BA,2602.0,307.0,2025-05-16 21:48:02.379466,,,,
2024.0,Novembro,BA,2534.0,-7.0,2025-05-16 21:48:02.379466,,,,
2024.0,Outubro,BA,1700.0,368.0,2025-05-16 21:48:02.379466,,,,
2024.0,Setembro,BA,2498.0,153.0,2025-05-16 21:48:02.379466,,,,
2024.0,Abril,RJ,4853.0,402.0,2025-05-16 21:48:02.379466,,,,
2024.0,Agosto,RJ,2280.0,191.0,2025-05-16 21:48:02.379466,,,,
2024.0,Dezembro,RJ,2048.0,541.0,2025-05-16 21:48:02.379466,,,,
2024.0,Fevereiro,RJ,2202.0,225.0,2025-05-16 21:48:02.379466,,,,
2024.0,Janeiro,RJ,1790.0,395.0,2025-05-16 21:48:02.379466,,,,
2024.0,Julho,RJ,1789.0,293.0,2025-05-16 21:48:02.379466,,,,
2024.0,Junho,RJ,1919.0,161.0,2025-05-16 21:48:02.379466,,,,
2024.0,Maio,RJ,2324.0,368.0,2025-05-16 21:48:02.379466,,,,
2024.0,Marco,RJ,1830.0,151.0,2025-05-16 21:48:02.379466,,,,
2024.0,Novembro,RJ,1915.0,95.0,2025-05-16 21:48:02.379466,,,,
2024.0,Outubro,RJ,1341.0,117.0,2025-05-16 21:48:02.379466,,,,
2024.0,Setembro,RJ,2488.0,116.0,2025-05-16 21:48:02.379466,,,,
2024.0,Abril,RS,6297.0,702.0,2025-05-16 21:48:02.379466,,,,
2024.0,Agosto,RS,1907.0,487.0,2025-05-16 21:48:02.379466,,,,
2024.0,Dezembro,RS,1727.0,570.0,2025-05-16 21:48:02.379466,,,,
2024.0,Fevereiro,RS,1782.0,509.0,2025-05-16 21:48:02.379466,,,,
2024.0,Janeiro,RS,2024.0,381.0,2025-05-16 21:48:02.379466,,,,
2024.0,Julho,RS,1671.0,343.0,2025-05-16 21:48:02.379466,,,,
2024.0,Junho,RS,1571.0,183.0,2025-05-16 21:48:02.379466,,,,
2024.0,Maio,RS,2062.0,369.0,2025-05-16 21:48:02.379466,,,,
2024.0,Marco,RS,1933.0,304.0,2025-05-16 21:48:02.379466,,,,
2024.0,Novembro,RS,1751.0,86.0,2025-05-16 21:48:02.379466,,,,
2024.0,Outubro,RS,1465.0,378.0,2025-05-16 21:48:02.379466,,,,
2024.0,Setembro,RS,2062.0,176.0,2025-05-16 21:48:02.379466,,,,
2024.0,Abril,SP,77612.0,31727.0,2025-05-16 21:48:02.379466,,,,
2024.0,Agosto,SP,4845.0,31699.0,2025-05-16 21:48:02.379466,,,,
2024.0,Dezembro,SP,8951.0,26085.0,2025-05-16 21:48:02.379466,,,,
2024.0,Fevereiro,SP,28514.0,24254.0,2025-05-16 21:48:02.379466,,,,
2024.0,Janeiro,SP,15374.0,29913.0,2025-05-16 21:48:02.379466,,,,
2024.0,Julho,SP,9055.0,29735.0,2025-05-16 21:48:02.379466,,,,
2024.0,Junho,SP,16940.0,29837.0,2025-05-16 21:48:02.379466,,,,
2024.0,Maio,SP,46637.0,30376.0,2025-05-16 21:48:02.379466,,,,
2024.0,Marco,SP,42781.0,28235.0,2025-05-16 21:48:02.379466,,,,
2024.0,Novembro,SP,6935.0,25175.0,2025-05-16 21:48:02.379466,,,,
2024.0,Outubro,SP,10876.0,27772.0,2025-05-16 21:48:02.379466,,,,
2024.0,Setembro,SP,5208.0,25912.0,2025-05-16 21:48:02.379466,,,,
2024.0,Abril,BA,8782.0,-114.0,2025-05-16 21:49:43.631709,,,,
2024.0,Agosto,BA,2125.0,130.0,2025-05-16 21:49:43.631709,,,,
2024.0,Dezembro,BA,2070.0,313.0,2025-05-16 21:49:43.631709,,,,
2024.0,Fevereiro,BA,2732.0,290.0,2025-05-16 21:49:43.631709,,,,
2024.0,Janeiro,BA,2120.0,146.0,2025-05-16 21:49:43.631709,,,,
2024.0,Julho,BA,3203.0,54.0,2025-05-16 21:49:43.631709,,,,
2024.0,Junho,BA,2630.0,67.0,2025-05-16 21:49:43.631709,,,,
2024.0,Maio,BA,4017.0,-203.0,2025-05-16 21:49:43.631709,,,,
2024.0,Marco,BA,2235.0,52.0,2025-05-16 21:49:43.631709,,,,
2024.0,Novembro,BA,2110.0,285.0,2025-05-16 21:49:43.631709,,,,
2024.0,Outubro,BA,2159.0,96.0,2025-05-16 21:49:43.631709,,,,
2024.0,Setembro,BA,2942.0,152.0,2025-05-16 21:49:43.631709,,,,
2024.0,Abril,RJ,5271.0,-62.0,2025-05-16 21:49:43.631709,,,,
2024.0,Agosto,RJ,1557.0,233.0,2025-05-16 21:49:43.631709,,,,
2024.0,Dezembro,RJ,2115.0,298.0,2025-05-16 21:49:43.631709,,,,
2024.0,Fevereiro,RJ,2610.0,219.0,2025-05-16 21:49:43.631709,,,,
2024.0,Janeiro,RJ,1763.0,159.0,2025-05-16 21:49:43.631709,,,,
2024.0,Julho,RJ,2833.0,59.0,2025-05-16 21:49:43.631709,,,,
2024.0,Junho,RJ,2070.0,311.0,2025-05-16 21:49:43.631709,,,,
2024.0,Maio,RJ,4156.0,-324.0,2025-05-16 21:49:43.631709,,,,
2024.0,Marco,RJ,1973.0,85.0,2025-05-16 21:49:43.631709,,,,
2024.0,Novembro,RJ,1962.0,301.0,2025-05-16 21:49:43.631709,,,,
2024.0,Outubro,RJ,1679.0,213.0,2025-05-16 21:49:43.631709,,,,
2024.0,Setembro,RJ,2296.0,90.0,2025-05-16 21:49:43.631709,,,,
2024.0,Abril,RS,7132.0,-232.0,2025-05-16 21:49:43.631709,,,,
2024.0,Agosto,RS,1471.0,310.0,2025-05-16 21:49:43.631709,,,,
2024.0,Dezembro,RS,2091.0,336.0,2025-05-16 21:49:43.631709,,,,
2024.0,Fevereiro,RS,2617.0,271.0,2025-05-16 21:49:43.631709,,,,
2024.0,Janeiro,RS,1678.0,144.0,2025-05-16 21:49:43.631709,,,,
2024.0,Julho,RS,2608.0,163.0,2025-05-16 21:49:43.631709,,,,
2024.0,Junho,RS,1907.0,111.0,2025-05-16 21:49:43.631709,,,,
2024.0,Maio,RS,4168.0,-296.0,2025-05-16 21:49:43.631709,,,,
2024.0,Marco,RS,1650.0,64.0,2025-05-16 21:49:43.631709,,,,
2024.0,Novembro,RS,1684.0,317.0,2025-05-16 21:49:43.631709,,,,
2024.0,Outubro,RS,1979.0,220.0,2025-05-16 21:49:43.631709,,,,
2024.0,Setembro,RS,2399.0,186.0,2025-05-16 21:49:43.631709,,,,
2024.0,Abril,SP,76131.0,34493.0,2025-05-16 21:49:43.631709,,,,
2024.0,Agosto,SP,14919.0,33339.0,2025-05-16 21:49:43.631709,,,,
2024.0,Dezembro,SP,9487.0,29145.0,2025-05-16 21:49:43.631709,,,,
2024.0,Fevereiro,SP,42883.0,27892.0,2025-05-16 21:49:43.631709,,,,
2024.0,Janeiro,SP,22056.0,33892.0,2025-05-16 21:49:43.631709,,,,
2024.0,Julho,SP,16082.0,36001.0,2025-05-16 21:49:43.631709,,,,
2024.0,Junho,SP,24736.0,34961.0,2025-05-16 21:49:43.631709,,,,
2024.0,Maio,SP,64354.0,34381.0,2025-05-16 21:49:43.631709,,,,
2024.0,Marco,SP,53515.0,36121.0,2025-05-16 21:49:43.631709,,,,
2024.0,Novembro,SP,10826.0,28199.0,2025-05-16 21:49:43.631709,,,,
2024.0,Outubro,SP,11623.0,31747.0,2025-05-16 21:49:43.631709,,,,
2024.0,Setembro,SP,9502.0,27315.0,2025-05-16 21:49:43.631709,,,,
2024.0,Abril,BA,8514.0,-255.0,2025-05-16 21:51:35.020561,,,,
2024.0,Agosto,BA,2331.0,302.0,2025-05-16 21:51:35.020561,,,,
2024.0,Dezembro,BA,2248.0,128.0,2025-05-16 21:51:35.020561,,,,
2024.0,Fevereiro,BA,4438.0,101.0,2025-05-16 21:51:35.020561,,,,
2024.0,Janeiro,BA,2320.0,35.0,2025-05-16 21:51:35.020561,,,,
2024.0,Julho,BA,3248.0,359.0,2025-05-16 21:51:35.020561,,,,
2024.0,Junho,BA,3004.0,416.0,2025-05-16 21:51:35.020561,,,,
2024.0,Maio,BA,4769.0,120.0,2025-05-16 21:51:35.020561,,,,
2024.0,Marco,BA,3959.0,163.0,2025-05-16 21:51:35.020561,,,,
2024.0,Novembro,BA,2234.0,162.0,2025-05-16 21:51:35.020561,,,,
2024.0,Outubro,BA,1975.0,165.0,2025-05-16 21:51:35.020561,,,,
2024.0,Setembro,BA,2942.0,315.0,2025-05-16 21:51:35.020561,,,,
2024.0,Abril,RJ,7687.0,-436.0,2025-05-16 21:51:35.020561,,,,
2024.0,Agosto,RJ,1630.0,256.0,2025-05-16 21:51:35.020561,,,,
2024.0,Dezembro,RJ,1403.0,-69.0,2025-05-16 21:51:35.020561,,,,
2024.0,Fevereiro,RJ,3737.0,150.0,2025-05-16 21:51:35.020561,,,,
2024.0,Janeiro,RJ,1529.0,115.0,2025-05-16 21:51:35.020561,,,,
2024.0,Julho,RJ,2130.0,220.0,2025-05-16 21:51:35.020561,,,,
2024.0,Junho,RJ,2399.0,215.0,2025-05-16 21:51:35.020561,,,,
2024.0,Maio,RJ,3989.0,63.0,2025-05-16 21:51:35.020561,,,,
2024.0,Marco,RJ,3570.0,-81.0,2025-05-16 21:51:35.020561,,,,
2024.0,Novembro,RJ,1088.0,211.0,2025-05-16 21:51:35.020561,,,,
2024.0,Outubro,RJ,1783.0,169.0,2025-05-16 21:51:35.020561,,,,
2024.0,Setembro,RJ,1786.0,113.0,2025-05-16 21:51:35.020561,,,,
2024.0,Abril,RS,10616.0,20.0,2025-05-16 21:51:35.020561,,,,
2024.0,Agosto,RS,1563.0,238.0,2025-05-16 21:51:35.020561,,,,
2024.0,Dezembro,RS,1536.0,227.0,2025-05-16 21:51:35.020561,,,,
2024.0,Fevereiro,RS,4057.0,223.0,2025-05-16 21:51:35.020561,,,,
2024.0,Janeiro,RS,1426.0,30.0,2025-05-16 21:51:35.020561,,,,
2024.0,Julho,RS,2236.0,330.0,2025-05-16 21:51:35.020561,,,,
2024.0,Junho,RS,2006.0,212.0,2025-05-16 21:51:35.020561,,,,
2024.0,Maio,RS,4137.0,73.0,2025-05-16 21:51:35.020561,,,,
2024.0,Marco,RS,3308.0,34.0,2025-05-16 21:51:35.020561,,,,
2024.0,Novembro,RS,1266.0,256.0,2025-05-16 21:51:35.020561,,,,
2024.0,Outubro,RS,1667.0,293.0,2025-05-16 21:51:35.020561,,,,
2024.0,Setembro,RS,1302.0,198.0,2025-05-16 21:51:35.020561,,,,
2024.0,Abril,SP,67191.0,33829.0,2025-05-16 21:51:35.020561,,,,
2024.0,Agosto,SP,9284.0,31811.0,2025-05-16 21:51:35.020561,,,,
2024.0,Dezembro,SP,5085.0,26854.0,2025-05-16 21:51:35.020561,,,,
2024.0,Fevereiro,SP,37406.0,25598.0,2025-05-16 21:51:35.020561,,,,
2024.0,Janeiro,SP,17028.0,29012.0,2025-05-16 21:51:35.020561,,,,
2024.0,Julho,SP,9419.0,32885.0,2025-05-16 21:51:35.020561,,,,
2024.0,Junho,SP,18014.0,32803.0,2025-05-16 21:51:35.020561,,,,
2024.0,Maio,SP,49650.0,31900.0,2025-05-16 21:51:35.020561,,,,
2024.0,Marco,SP,50122.0,32020.0,2025-05-16 21:51:35.020561,,,,
2024.0,Novembro,SP,10818.0,27849.0,2025-05-16 21:51:35.020561,,,,
2024.0,Outubro,SP,8536.0,28437.0,2025-05-16 21:51:35.020561,,,,
2024.0,Setembro,SP,6410.0,27596.0,2025-05-16 21:51:35.020561,,,,
2024.0,Abril,BA,5161.0,-104.0,2025-05-16 21:53:08.790747,,,,
2024.0,Agosto,BA,2924.0,194.0,2025-05-16 21:53:08.790747,,,,
2024.0,Dezembro,BA,2837.0,352.0,2025-05-16 21:53:08.790747,,,,
2024.0,Fevereiro,BA,4129.0,165.0,2025-05-16 21:53:08.790747,,,,
2024.0,Janeiro,BA,2426.0,112.0,2025-05-16 21:53:08.790747,,,,
2024.0,Julho,BA,3064.0,-82.0,2025-05-16 21:53:08.790747,,,,
2024.0,Junho,BA,3615.0,235.0,2025-05-16 21:53:08.790747,,,,
2024.0,Maio,BA,4297.0,89.0,2025-05-16 21:53:08.790747,,,,
2024.0,Marco,BA,3534.0,275.0,2025-05-16 21:53:08.790747,,,,
2024.0,Novembro,BA,2248.0,390.0,2025-05-16 21:53:08.790747,,,,
2024.0,Outubro,BA,2964.0,151.0,2025-05-16 21:53:08.790747,,,,
2024.0,Setembro,BA,2012.0,176.0,2025-05-16 21:53:08.790747,,,,
2024.0,Abril,RJ,4485.0,81.0,2025-05-16 21:53:08.790747,,,,
2024.0,Agosto,RJ,2619.0,364.0,2025-05-16 21:53:08.790747,,,,
2024.0,Dezembro,RJ,2727.0,412.0,2025-05-16 21:53:08.790747,,,,
2024.0,Fevereiro,RJ,3229.0,-21.0,2025-05-16 21:53:08.790747,,,,
2024.0,Janeiro,RJ,2033.0,343.0,2025-05-16 21:53:08.790747,,,,
2024.0,Julho,RJ,2644.0,349.0,2025-05-16 21:53:08.790747,,,,
2024.0,Junho,RJ,2998.0,447.0,2025-05-16 21:53:08.790747,,,,
2024.0,Maio,RJ,3642.0,7.0,2025-05-16 21:53:08.790747,,,,
2024.0,Marco,RJ,2827.0,471.0,2025-05-16 21:53:08.790747,,,,
2024.0,Novembro,RJ,2129.0,254.0,2025-05-16 21:53:08.790747,,,,
2024.0,Outubro,RJ,2332.0,302.0,2025-05-16 21:53:08.790747,,,,
2024.0,Setembro,RJ,1959.0,400.0,2025-05-16 21:53:08.790747,,,,
2024.0,Abril,RS,4440.0,158.0,2025-05-16 21:53:08.790747,,,,
2024.0,Agosto,RS,1906.0,269.0,2025-05-16 21:53:08.790747,,,,
2024.0,Dezembro,RS,2000.0,412.0,2025-05-16 21:53:08.790747,,,,
2024.0,Fevereiro,RS,2249.0,224.0,2025-05-16 21:53:08.790747,,,,
2024.0,Janeiro,RS,1765.0,74.0,2025-05-16 21:53:08.790747,,,,
2024.0,Julho,RS,2333.0,394.0,2025-05-16 21:53:08.790747,,,,
2024.0,Junho,RS,2696.0,424.0,2025-05-16 21:53:08.790747,,,,
2024.0,Maio,RS,3734.0,-89.0,2025-05-16 21:53:08.790747,,,,
2024.0,Marco,RS,2705.0,334.0,2025-05-16 21:53:08.790747,,,,
2024.0,Novembro,RS,1129.0,204.0,2025-05-16 21:53:08.790747,,,,
2024.0,Outubro,RS,1839.0,222.0,2025-05-16 21:53:08.790747,,,,
2024.0,Setembro,RS,1948.0,438.0,2025-05-16 21:53:08.790747,,,,
2024.0,Abril,SP,67879.0,31925.0,2025-05-16 21:53:08.790747,,,,
2024.0,Agosto,SP,10456.0,31003.0,2025-05-16 21:53:08.790747,,,,
2024.0,Dezembro,SP,11248.0,27546.0,2025-05-16 21:53:08.790747,,,,
2024.0,Fevereiro,SP,38692.0,25290.0,2025-05-16 21:53:08.790747,,,,
2024.0,Janeiro,SP,17327.0,29278.0,2025-05-16 21:53:08.790747,,,,
2024.0,Julho,SP,16106.0,34045.0,2025-05-16 21:53:08.790747,,,,
2024.0,Junho,SP,21849.0,32864.0,2025-05-16 21:53:08.790747,,,,
2024.0,Maio,SP,46269.0,31036.0,2025-05-16 21:53:08.790747,,,,
2024.0,Marco,SP,44941.0,28242.0,2025-05-16 21:53:08.790747,,,,
2024.0,Novembro,SP,7395.0,26384.0,2025-05-16 21:53:08.790747,,,,
2024.0,Outubro,SP,13661.0,28914.0,2025-05-16 21:53:08.790747,,,,
2024.0,Setembro,SP,4253.0,27931.0,2025-05-16 21:53:08.790747,,,,
2024.0,Abril,BA,7996.0,598.0,2025-05-16 21:54:45.406917,,,,
2024.0,Agosto,BA,1591.0,125.0,2025-05-16 21:54:45.406917,,,,
2024.0,Dezembro,BA,2200.0,434.0,2025-05-16 21:54:45.406917,,,,
2024.0,Fevereiro,BA,1778.0,250.0,2025-05-16 21:54:45.406917,,,,
2024.0,Janeiro,BA,2318.0,455.0,2025-05-16 21:54:45.406917,,,,
2024.0,Julho,BA,2352.0,271.0,2025-05-16 21:54:45.406917,,,,
2024.0,Junho,BA,2617.0,119.0,2025-05-16 21:54:45.406917,,,,
2024.0,Maio,BA,2500.0,257.0,2025-05-16 21:54:45.406917,,,,
2024.0,Marco,BA,3570.0,122.0,2025-05-16 21:54:45.406917,,,,
2024.0,Novembro,BA,2351.0,541.0,2025-05-16 21:54:45.406917,,,,
2024.0,Outubro,BA,1657.0,213.0,2025-05-16 21:54:45.406917,,,,
2024.0,Setembro,BA,1763.0,252.0,2025-05-16 21:54:45.406917,,,,
2024.0,Abril,RJ,5846.0,701.0,2025-05-16 21:54:45.406917,,,,
2024.0,Agosto,RJ,1965.0,367.0,2025-05-16 21:54:45.406917,,,,
2024.0,Dezembro,RJ,1978.0,411.0,2025-05-16 21:54:45.406917,,,,
2024.0,Fevereiro,RJ,2039.0,406.0,2025-05-16 21:54:45.406917,,,,
2024.0,Janeiro,RJ,2228.0,477.0,2025-05-16 21:54:45.406917,,,,
2024.0,Julho,RJ,2479.0,455.0,2025-05-16 21:54:45.406917,,,,
2024.0,Junho,RJ,2362.0,148.0,2025-05-16 21:54:45.406917,,,,
2024.0,Maio,RJ,2406.0,539.0,2025-05-16 21:54:45.406917,,,,
2024.0,Marco,RJ,2790.0,331.0,2025-05-16 21:54:45.406917,,,,
2024.0,Novembro,RJ,2341.0,497.0,2025-05-16 21:54:45.406917,,,,
2024.0,Outubro,RJ,1762.0,249.0,2025-05-16 21:54:45.406917,,,,
2024.0,Setembro,RJ,1961.0,406.0,2025-05-16 21:54:45.406917,,,,
2024.0,Abril,RS,9076.0,600.0,2025-05-16 21:54:45.406917,,,,
2024.0,Agosto,RS,2107.0,433.0,2025-05-16 21:54:45.406917,,,,
2024.0,Dezembro,RS,1970.0,427.0,2025-05-16 21:54:45.406917,,,,
2024.0,Fevereiro,RS,1881.0,342.0,2025-05-16 21:54:45.406917,,,,
2024.0,Janeiro,RS,1604.0,177.0,2025-05-16 21:54:45.406917,,,,
2024.0,Julho,RS,1872.0,290.0,2025-05-16 21:54:45.406917,,,,
2024.0,Junho,RS,1889.0,373.0,2025-05-16 21:54:45.406917,,,,
2024.0,Maio,RS,1894.0,297.0,2025-05-16 21:54:45.406917,,,,
2024.0,Marco,RS,2674.0,212.0,2025-05-16 21:54:45.406917,,,,
2024.0,Novembro,RS,2161.0,559.0,2025-05-16 21:54:45.406917,,,,
2024.0,Outubro,RS,1552.0,217.0,2025-05-16 21:54:45.406917,,,,
2024.0,Setembro,RS,2202.0,494.0,2025-05-16 21:54:45.406917,,,,
2024.0,Abril,SP,63081.0,33526.0,2025-05-16 21:54:45.406917,,,,
2024.0,Agosto,SP,13719.0,31796.0,2025-05-16 21:54:45.406917,,,,
2024.0,Dezembro,SP,10081.0,26904.0,2025-05-16 21:54:45.406917,,,,
2024.0,Fevereiro,SP,36259.0,25328.0,2025-05-16 21:54:45.406917,,,,
2024.0,Janeiro,SP,20613.0,30885.0,2025-05-16 21:54:45.406917,,,,
2024.0,Julho,SP,17436.0,32713.0,2025-05-16 21:54:45.406917,,,,
2024.0,Junho,SP,16505.0,33758.0,2025-05-16 21:54:45.406917,,,,
2024.0,Maio,SP,56466.0,32288.0,2025-05-16 21:54:45.406917,,,,
2024.0,Marco,SP,46843.0,31174.0,2025-05-16 21:54:45.406917,,,,
2024.0,Novembro,SP,9316.0,25331.0,2025-05-16 21:54:45.406917,,,,
2024.0,Outubro,SP,13206.0,28524.0,2025-05-16 21:54:45.406917,,,,
2024.0,Setembro,SP,10068.0,28690.0,2025-05-16 21:54:45.406917,,,,
2024.0,Abril,BA,8110.0,551.0,2025-05-16 21:56:48.307079,,,,
2024.0,Agosto,BA,2334.0,171.0,2025-05-16 21:56:48.307079,,,,
2024.0,Dezembro,BA,2143.0,88.0,2025-05-16 21:56:48.307079,,,,
2024.0,Fevereiro,BA,2431.0,370.0,2025-05-16 21:56:48.307079,,,,
2024.0,Janeiro,BA,2241.0,218.0,2025-05-16 21:56:48.307079,,,,
2024.0,Julho,BA,2116.0,446.0,2025-05-16 21:56:48.307079,,,,
2024.0,Junho,BA,2426.0,146.0,2025-05-16 21:56:48.307079,,,,
2024.0,Maio,BA,2649.0,131.0,2025-05-16 21:56:48.307079,,,,
2024.0,Marco,BA,2372.0,65.0,2025-05-16 21:56:48.307079,,,,
2024.0,Novembro,BA,1969.0,229.0,2025-05-16 21:56:48.307079,,,,
2024.0,Outubro,BA,2365.0,74.0,2025-05-16 21:56:48.307079,,,,
2024.0,Setembro,BA,2171.0,185.0,2025-05-16 21:56:48.307079,,,,
2024.0,Abril,RJ,6846.0,483.0,2025-05-16 21:56:48.307079,,,,
2024.0,Agosto,RJ,2334.0,70.0,2025-05-16 21:56:48.307079,,,,
2024.0,Dezembro,RJ,2239.0,220.0,2025-05-16 21:56:48.307079,,,,
2024.0,Fevereiro,RJ,2248.0,307.0,2025-05-16 21:56:48.307079,,,,
2024.0,Janeiro,RJ,2175.0,268.0,2025-05-16 21:56:48.307079,,,,
2024.0,Julho,RJ,1965.0,244.0,2025-05-16 21:56:48.307079,,,,
2024.0,Junho,RJ,2386.0,127.0,2025-05-16 21:56:48.307079,,,,
2024.0,Maio,RJ,2358.0,188.0,2025-05-16 21:56:48.307079,,,,
2024.0,Marco,RJ,2304.0,-103.0,2025-05-16 21:56:48.307079,,,,
2024.0,Novembro,RJ,1447.0,183.0,2025-05-16 21:56:48.307079,,,,
2024.0,Outubro,RJ,2327.0,221.0,2025-05-16 21:56:48.307079,,,,
2024.0,Setembro,RJ,2374.0,170.0,2025-05-16 21:56:48.307079,,,,
2024.0,Abril,RS,9580.0,654.0,2025-05-16 21:56:48.307079,,,,
2024.0,Agosto,RS,2321.0,281.0,2025-05-16 21:56:48.307079,,,,
2024.0,Dezembro,RS,2269.0,158.0,2025-05-16 21:56:48.307079,,,,
2024.0,Fevereiro,RS,3347.0,400.0,2025-05-16 21:56:48.307079,,,,
2024.0,Janeiro,RS,1570.0,41.0,2025-05-16 21:56:48.307079,,,,
2024.0,Julho,RS,1971.0,253.0,2025-05-16 21:56:48.307079,,,,
2024.0,Junho,RS,2398.0,147.0,2025-05-16 21:56:48.307079,,,,
2024.0,Maio,RS,3258.0,269.0,2025-05-16 21:56:48.307079,,,,
2024.0,Marco,RS,2825.0,-38.0,2025-05-16 21:56:48.307079,,,,
2024.0,Novembro,RS,1461.0,149.0,2025-05-16 21:56:48.307079,,,,
2024.0,Outubro,RS,2338.0,150.0,2025-05-16 21:56:48.307079,,,,
2024.0,Setembro,RS,1953.0,48.0,2025-05-16 21:56:48.307079,,,,
2024.0,Abril,SP,64801.0,32857.0,2025-05-16 21:56:48.307079,,,,
2024.0,Agosto,SP,4608.0,31677.0,2025-05-16 21:56:48.307079,,,,
2024.0,Dezembro,SP,4377.0,25381.0,2025-05-16 21:56:48.307079,,,,
2024.0,Fevereiro,SP,35230.0,25420.0,2025-05-16 21:56:48.307079,,,,
2024.0,Janeiro,SP,12167.0,28163.0,2025-05-16 21:56:48.307079,,,,
2024.0,Julho,SP,3571.0,32533.0,2025-05-16 21:56:48.307079,,,,
2024.0,Junho,SP,15329.0,33132.0,2025-05-16 21:56:48.307079,,,,
2024.0,Maio,SP,51598.0,30667.0,2025-05-16 21:56:48.307079,,,,
2024.0,Marco,SP,50396.0,28650.0,2025-05-16 21:56:48.307079,,,,
2024.0,Novembro,SP,101.0,24810.0,2025-05-16 21:56:48.307079,,,,
2024.0,Outubro,SP,3297.0,28858.0,2025-05-16 21:56:48.307079,,,,
2024.0,Setembro,SP,3192.0,25528.0,2025-05-16 21:56:48.307079,,,,
2024.0,Abril,BA,3763.0,191.0,2025-05-16 21:58:28.175450,,,,
2024.0,Agosto,BA,2230.0,257.0,2025-05-16 21:58:28.175450,,,,
2024.0,Dezembro,BA,2349.0,396.0,2025-05-16 21:58:28.175450,,,,
2024.0,Fevereiro,BA,2631.0,233.0,2025-05-16 21:58:28.175450,,,,
2024.0,Janeiro,BA,2113.0,334.0,2025-05-16 21:58:28.175450,,,,
2024.0,Julho,BA,2236.0,108.0,2025-05-16 21:58:28.175450,,,,
2024.0,Junho,BA,2680.0,349.0,2025-05-16 21:58:28.175450,,,,
2024.0,Maio,BA,3260.0,230.0,2025-05-16 21:58:28.175450,,,,
2024.0,Marco,BA,3634.0,-52.0,2025-05-16 21:58:28.175450,,,,
2024.0,Novembro,BA,2114.0,382.0,2025-05-16 21:58:28.175450,,,,
2024.0,Outubro,BA,1887.0,198.0,2025-05-16 21:58:28.175450,,,,
2024.0,Setembro,BA,2183.0,376.0,2025-05-16 21:58:28.175450,,,,
2024.0,Abril,RJ,3493.0,346.0,2025-05-16 21:58:28.175450,,,,
2024.0,Agosto,RJ,2531.0,340.0,2025-05-16 21:58:28.175450,,,,
2024.0,Dezembro,RJ,1777.0,523.0,2025-05-16 21:58:28.175450,,,,
2024.0,Fevereiro,RJ,2489.0,213.0,2025-05-16 21:58:28.175450,,,,
2024.0,Janeiro,RJ,2172.0,354.0,2025-05-16 21:58:28.175450,,,,
